Reaction,fc,pval
T4HCINNMte,0.8713250143691587,0
N8ASPMDte,-0.8236341912121236,0
TRYPTAte,0.8731264218891358,0
34DHPHAte,-61.39657483571508,0
ISOBUTtm,0.8798760453670973,0
ISOBUTte,0.8798760453670973,0
EX_CE4969[e],0.8798760453670973,0
T4HCINNMtm,0.8713250143691587,0
EX_T4hcinnm[e],0.8713250143691587,0
EX_n8aspmd[e],-0.8236341912121236,0
EX_trypta[e],0.8731264218891358,0
PPBNGte,-9.4555457033708,0
EX_ppbng[e],-9.455545703312893,0
GGTe_1,-1.0462633961917092,0
EX_gd3_hs[e],0.9404309892390911,0
TETPENT6COAtm,0.8949841993877209,0
TETPENT3COAtm,1.4303152219077009,0
CATr,-0.9219491519759199,0
EX_5cysgly34dhphe[e],-1.0462633961917092,0
HMR_0292,-0.913222624091867,0
HMR_0350,0.8231763937809786,0
HMR_0398,-0.8313989256291664,0
HMR_1095,-3.385930767692509,0
HMR_1104,-1.3018610364565626,0
HMR_1283,1.3018610364565626,0
HMR_1307,0.9850492181789503,0
HMR_1331,-2.502950655760784,0
HMR_1565,0.9092597336273247,0
HMR_1968,-0.8679187977013539,0
HMR_1971,-0.8679187977013539,0
HMR_1976,-0.943597398226865,0
HMR_1990,0.9903185554410848,0
HMR_1991,0.9853326765262406,0
HMR_1992,0.9802397387282789,0
HMR_2014,-0.9935117234719437,0
HMR_2016,-0.8953539834391302,0
HMR_2569,1.157770760757326,0
HMR_2608,-0.9734635012476308,0
HMR_2609,-0.9734635012476308,0
HMR_2610,0.9734635012476308,0
HMR_2612,23.914713568380854,0
HMR_2620,-3.068224534199754,0
HMR_2621,3.0682245348974964,0
HMR_2622,3.068224534199754,0
HMR_2624,1.7351496620441982,0
HMR_2635,-0.901621255300724,0
HMR_2644,-5.362847125104903,0
HMR_2660,-1.6891752436150393,0
HMR_2661,-1.6891752435767458,0
HMR_2662,1.6891752435767458,0
HMR_2667,2.382764306687005,0
HMR_2684,-0.8491957169137284,0
HMR_2685,0.8491957169137284,0
HMR_2686,0.8491957169137284,0
HMR_2715,-0.9918099833607226,0
HMR_2718,-1.0212923430757792,0
HMR_2722,-1.0316659703451034,0
HMR_2727,-1.019021715948908,0
HMR_2744,-11.498584618472934,0
HMR_2748,-0.8715527445969541,0
HMR_2753,-1.1238604469424658,0
HMR_2757,0.9221908583682946,0
HMR_2760,-1.127829157487299,0
HMR_2764,-1.0600018486101745,0
HMR_2888,1.3083670133794072,0
HMR_2890,-1.3083670133794072,0
HMR_4756,-1.4450001442127058,0
HMR_7255,-2.5556669854931804,0
HMR_7256,-2.5427054243180938,0
HMR_7700,-0.849257176196823,0
HMR_7758,-0.9208409034647296,0
HMR_7977,3.79842987910345,0
HMR_8476,2.1420644170799346,0
HMR_9604,-0.8552250327920713,0
HMR_9610,-0.8867926110816997,0
HMR_9639,0.832118966751278,0
12DHCHOLt,1.319837658684826,0
3DHCDCHOLt,-0.9857765868112001,0
3DHCHOLt2,-0.823167849738723,0
3DHDCAt,-1.4503975165221017,0
3DHDCAt2,0.8757705349585306,0
7DHCDCHOLt,1.180633005197507,0
7DHCHOLt,1.0962664483428863,0
COPROSTt,1.0119971696020145,0
DM_thyochol[c],-0.8833309310409746,0
EX_hyochol[e],189.0439526987973,0
ICDCHOLt,1.143367053307024,0
ICDCHOLt2,-0.8559675582734042,0
ISOCHOLt,1.231706623856961,0
UCHOLt,1.1402971318229058,0
UCHOLt2,-0.9115912616512306,0
2HATVACIDthc,3.7669288743464158,0
3ISPVStep,1.147273818827843,0
3ISPVSthc,1.1687772916085006,0
4HATVACIDthc,-1.206121892203374,0
ALLOP2tu,0.9812641378577449,0
ALLOP1tu,-0.9891879814841436,0
ATVACIDMCTtu,-1.392707524252715,0
ATVACIDOATPtu,1.4603909631048588,0
ATVLACThc,-0.9161693048062945,0
IBUP_Stdhep,-0.9876898991637195,0
PTVSTtu,-1.5056340402531756,0
RSVtev,1.2425212362235163,0
RSVtu,1.317084482308662,0
SMVthep,0.9066660813648443,0
TMDOATthc,-1.0060368412978276,0
EX_M00260[e],-26.559651049792024,0
