Reaction,fc,pval
CRVSthc,1.1695052710707081,0
EX_1ohmdz[e],-1.1484875690612202,0
EX_ibup_S[e],0.8724042314249563,0
FVStu,-0.9110141440775792,0
IBUP_Stdhep,0.9801514467205058,0
1OHMDZitr,-1.1484875690612202,0
ATVLACitr,-0.8923781308317041,0
EX_caproic[e],1.6412728937925232,0
EX_M00260[e],-3.4779612293299538,0
EX_M02745[e],1.7417651112674601,0
EX_M02837[e],0.9406330707038747,0
