Reaction,fc,pval,OVCAR3_A1AKO,OVCAR3_P,rxnNames,subSystem,geneRules,kegg,source
r2107,1.008010934993318,0,0.04477375991344452,-11.222934599014492,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2108,-2.129672721043598,0,-10.18848671567738,3.677590769803524,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2109,-0.6433257939616881,0,-71.49132842158079,-15.516772691749036,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2110,1.0388964104123806,0,10.209162867129594,-535.1502954236746,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2111,1.1349862964584347,0,69.02721059761085,-4.364303194303578,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2112,5.257848030921679,0,266.74291080453247,-181.49222734706103,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2113,1.9173798159560769,0,74.13383409239799,-23.31163145225048,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2114,1,0,62.52412434203327,0,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2115,1.6619679904236007,0,4.384131151998043,-17.629880842077732,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2117,0.7168561039817056,0,146.29158051035614,24.12640637984276,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2118,-1.5213671904340327,0,-3.08251615877226,0.6374013254649937,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2119,-0.8645594430508239,0,1.5593142535366815,21.466495572715147,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2120,1.5645297873439081,0,2.4248648478266785,-0.5337853526353836,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2121,1.053198646903263,0,58.86448742065784,-1.525186608785391,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2122,0.6210281204418063,0.0032224977307106027,-0.8841867938769982,-3.7820527957610786,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2123,-1.0429878984885375,2.7162953525147464e-12,-0.3849269721382065,0.008099510337784886,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2124,-0.7040621543445458,0,1.3426807701051238,7.731391977375373,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2125,-0.8778736271713959,0,-21.078977122066913,-1.3708584974020719,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2126,-0.33969108042618773,0,7.30527131626606,14.821557807838916,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2127,-0.979808945662201,0,-67.84869363419264,-0.6919539700627326,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2128,-1.4657555287524209,0,-40.2705067596823,7.606679149767012,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2129,-1.4108154899542438,0,-7.694181699468196,1.3111285529047252,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2131,-1.050006553844455,0.010290968557263625,-0.9073554623901844,0.022133451086282667,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2132,-0.5437171435104722,0,6.429521488513611,21.75265277935164,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2133,0.6117168519971601,0,-7.918660017131269,-32.869409503070266,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, extracellular",6566.1,NA,PMID:12739169
r2193,-2.1880238497687636,0,-160.768415758124,431.41688092052937,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,"Transport, extracellular",6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2198,-0.47370930099918085,0,-858.2577218417167,-306.50078414018157,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.5,"Transport, extracellular",10599.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2338,1,0,36.35026029168554,NA,Major Facilitator (Mfs) Tcdb:2.A.1.19.1,"Transport, extracellular",6580.1,NA,PMID:12883891
r2347,-0.7097095655745745,0,0.682250359282186,4.018217023548188,Organic Anion Transporter 5 Utilized Transport,"Transport, extracellular",387775.1,NA,"PMID:11023036,PMID:12739169,PMID:12856180,PMID:12883891,PMID:1554704,PMID:18021224,PMID:4553030,PMID:793184,PMID:8725559,PMID:8781017"
r2371,-0.5397763603493424,0,35.50057116567418,118.77473373879194,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,PMID:14598172
r2372,-0.8246816056177398,0,2.6587272279381753,27.67154401720166,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,PMID:14598172
r2374,0.47395919669847364,0,420.57958212094906,150.10050598869026,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,"PMID:14598172,PMID:16919238,PMID:17173541,PMID:18406340,PMID:8132483"
r2375,0.3901547875012467,0,566.290192226404,248.42511475648283,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,"PMID:14598172,PMID:16919238,PMID:17173541,PMID:18406340,PMID:8132483"
r2376,-0.997882639287684,0,0.38733612098693854,365.4795837041855,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,"PMID:14598172,PMID:16919238,PMID:17173541,PMID:18406340,PMID:8132483"
r2377,1.0667889185163724,0,1.4505214064978063,-44.88651164916754,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,"PMID:14598172,PMID:16919238,PMID:17173541,PMID:18406340,PMID:8132483"
r2379,-0.7798005801990834,0,28.82397767079249,232.97487445018405,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,"PMID:14598172,PMID:16919238,PMID:17173541,PMID:18406340,PMID:8132483"
r2380,1.5028130302989415,0,6.795633173119649,-33.82609087259248,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,"PMID:14598172,PMID:16919238,PMID:17173541,PMID:18406340,PMID:8132483"
r2381,-0.4002054218706614,0,1.3343080573239654,3.114908744486596,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,PMID:14598172
r2382,-0.9206925707066386,0,0.5818389566500493,14.09116108469041,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,PMID:14598172
r2384,-0.7635316859552448,0,2.0649191508350415,15.399739141135733,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,PMID:14598172
r2385,-0.48253926832607164,0,4.232310227892494,12.125685534226257,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,PMID:14598172
r2387,-0.7942710644733422,0,2.027819639021288,17.685689633071632,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,PMID:14598172
r2388,-0.621811910832703,0,2.955307089890889,12.673461634147726,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,PMID:14598172
r2390,-0.6096790009480441,0,2.1997298392839846,9.071658810708563,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,PMID:14598172
r2391,-0.5252207790003198,0,1.9710984301084955,6.332122700581314,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,PMID:14598172
r2392,-0.7629990402976674,0,1.013939214424898,7.542475204304722,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,PMID:14598172
r2393,-0.9939740395358241,0,0.43298079971671105,143.27217700567246,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,"Transport, mitochondrial",6576.1,NA,PMID:14598172
r2404,-1,0,NA,12.377395810391475,Mitochondrial Carrier (Mc) Tcdb:2.A.29.19.1,"Transport, mitochondrial",83884.1,NA,PMID:14598172
r2437,-1,0,NA,137.53459827729537,Mitochondrial Carrier (Mc) Tcdb:2.A.29.8.3,"Transport, mitochondrial",788.1,NA,"PMID:14598172,PMID:1735445,PMID:18406340,PMID:1988962,PMID:2351134,PMID:2355017,PMID:6361812,PMID:7892212,PMID:8132483"
r2439,-0.40257971355640787,0,67.36133778346777,158.1460288460314,"Zinc (Zn2+)-Iron (Fe2+) Permease (Zip), Tcdb:2.A.53.2.2","Transport, extracellular",10861.1,NA,PMID:12759755
r2473,-1,0,NA,325.61066543478967,Major Facilitator (Mfs) Tcdb:2.A.1.4.5,"Transport, endoplasmic reticular",2542.1,NA,PMID:12811562
r2498,-0.39164103693514885,0,0.24215574837039475,0.5539391990943011,ATP-Binding Cassette (ABC) Tcdb:3.A.1.203.3,"Transport, peroxisomal",215.1,NA,PMID:18619829
r2499,0.6768751751199497,0,3.4074411733360424,0.6565955825212353,ATP-Binding Cassette (ABC) Tcdb:3.A.1.203.3,"Transport, peroxisomal",215.1,NA,PMID:18619829
r2502,0.629488866114997,0,4.8356729476415445,1.0995292475973633,ATP-Binding Cassette (ABC) Tcdb:3.A.1.203.3,"Transport, peroxisomal",215.1,NA,PMID:18619829
r2503,-0.4510590507091412,0,0.3158240034079541,0.8348425803692139,ATP-Binding Cassette (ABC) Tcdb:3.A.1.203.3,"Transport, peroxisomal",215.1,NA,PMID:18619829
r2505,-0.5142682352096828,0,0.33520701636869055,1.0450074998196595,ATP-Binding Cassette (ABC) Tcdb:3.A.1.208.8,"Transport, endoplasmic reticular",4363.1,NA,PMID:17404808
r2510,-1,0,-0.367355694847421,NA,Utilized Transport,"Transport, endoplasmic reticular",NA,NA,PMID:17466261
r2512,-1,0,NA,1.0778823891803027,Utilized Transport,"Transport, endoplasmic reticular",NA,NA,PMID:17466261
r2516,-1.35222348788625,0,-66.88853773529958,446.6959045676962,Major Facilitator (Mfs) Tcdb:2.A.1.13.1,"Transport, peroxisomal",6566.1,NA,"PMID:12739169,PMID:18305372"
r2517,-0.45091091928390603,0,0.2489245269393112,0.6577572326566966,ATP-Binding Cassette (ABC) Tcdb:3.A.1.203.1,"Transport, peroxisomal",5825.1,NA,PMID:17173541
r2518,0.6905775127172527,1.9822115350336795e-4,2.7293423788332336,0.49954521526043416,ATP-Binding Cassette (ABC) Tcdb:3.A.1.203.1,"Transport, peroxisomal",5825.1,NA,PMID:17173541
r2519,0.4702217823941387,0,-9.0231006606834,-25.04058999636173,Utilized Transport,"Transport, endoplasmic reticular",NA,NA,"PMID:16611737,PMID:18307097"
r2525,-2.7990217740632195,0,-42.1257814518027,19.9486085072279,Major Facilitator (Mfs) Tcdb:2.A.1.44.1,"Transport, extracellular",8501.1,NA,"PMID:10049700,PMID:10574970,PMID:11389679,PMID:11557028,PMID:11564694,PMID:12824232,PMID:12930836,PMID:14574404,PMID:16288981,PMID:911815"
r2526,1.0032281808168213,0,266.387106004411,-0.4292799760341644,Major Facilitator (Mfs) Tcdb:2.A.1.44.1,"Transport, extracellular",8501.1,NA,"PMID:10049700,PMID:10574970,PMID:11389679,PMID:11557028,PMID:11564694,PMID:12824232,PMID:12930836,PMID:14574404,PMID:16288981,PMID:911815"
r2532,-1.1295765523797905,0,-16.245556430781708,0.9884797010183334,Major Facilitator (Mfs) Tcdb:2.A.1.44.1,"Transport, extracellular",8501.1,NA,"PMID:10049700,PMID:10574970,PMID:11389679,PMID:11557028,PMID:11564694,PMID:12824232,PMID:12930836,PMID:14574404,PMID:16288981,PMID:911815"
r2534,-0.817434346730322,0,5.134835229900921,51.117095381778476,Major Facilitator (Mfs) Tcdb:2.A.1.44.1,"Transport, extracellular",8501.1,NA,"PMID:10049700,PMID:10574970,PMID:11389679,PMID:11557028,PMID:11564694,PMID:12824232,PMID:12930836,PMID:14574404,PMID:16288981,PMID:911815"
r2535,-2.3099745558603098,2.8571512744645674e-15,-2.489286628169124,6.2897980457887055,Major Facilitator (Mfs) Tcdb:2.A.1.44.1,"Transport, extracellular",8501.1,NA,"PMID:10049700,PMID:10574970,PMID:11389679,PMID:11557028,PMID:11564694,PMID:12824232,PMID:12930836,PMID:14574404,PMID:16288981,PMID:911815"
r2537,0.6823393233332647,0,67.47756017749906,12.741167687464506,Utilized Transport,"Transport, endoplasmic reticular",NA,NA,"PMID:10049700,PMID:10574970,PMID:11389679,PMID:11557028,PMID:11564694,PMID:12824232,PMID:12930836,PMID:14574404,PMID:16288981,PMID:911815"
RE0383C,0.6157670930841173,0,801.397091179657,190.5739603534937,Alcohol Dehydrogenase (NADP+),Miscellaneous,10327.1,NA,PMID:1748675
RE0453M,-1.161219928879427,0,-156.3246164582491,11.661304437707054,Nucleoside-Diphosphate Kinase,Pyrimidine synthesis,4833.1,NA,PMID:3026468
RE0456N,-1.51916484049371,0,-26.36532146708071,5.433526101189852,Ribonucleoside-Diphosphate Reductase,Pyrimidine synthesis,50484.1,NA,"PMID:6997299,PMID:8483833"
RE0512X,0.629488866114997,0,4.8356729476415445,1.0995292475973633,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,3295.1 or 1962.1,NA,PMID:7846063
RE0577C,-1,0,-325.7467266749144,NA,Palmitoyl Coenzyme A Hydrolase,Fatty acid synthesis,641372.1 or 641371.1 or 570.1,NA,"PMID:10092594,PMID:10578051,PMID:16103133,PMID:16940157,PMID:9153233"
RE0578C,1,0,0.3856401834759583,NA,Palmitoyl Coenzyme A Hydrolase,Fatty acid synthesis,641372.1 or 641371.1 or 570.1,NA,"PMID:10092594,PMID:10578051,PMID:16103133,PMID:16940157,PMID:9153233"
RE0579C,-0.6892962107660118,0,0.17815611226977307,0.9686346153811551,Palmitoyl Coenzyme A Hydrolase,Fatty acid synthesis,641372.1 or 641371.1 or 570.1,NA,"PMID:10092594,PMID:10578051,PMID:16103133,PMID:16940157,PMID:9153233"
RE0915C,-0.981172797976308,0,2.0715570076155942,217.9884396938324,Alpha-Amylase,Starch and sucrose metabolism,NA,NA,"PMID:385176,PMID:8528071,PMID:890964"
RE0916C,-0.5034226350091847,0,0.123507617257128,0.373927932425699,Steryl-Sulfatase,Tyrosine metabolism,NA,NA,"PMID:11861502,PMID:2765556,PMID:3988241,PMID:7263841,PMID:8767510"
RE0918C,-0.4079289674755391,0,0.12405874009741337,0.2950083423384698,Steryl-Sulfatase,Tyrosine metabolism,NA,NA,"PMID:11861502,PMID:2765556,PMID:3988241,PMID:7263841,PMID:8767510"
RE1135C,-29.147880881682937,0,-286.9105807647638,267.8770319796428,Steryl-Sulfatase,Steroid metabolism,412.1,NA,"PMID:10049998,PMID:1606923"
RE1233C,-0.9999971908193441,0,4.640471696853637e-4,330.3785514096463,Kynurenine-Oxoglutarate Transaminase,Tryptophan metabolism,883.1,NA,PMID:10756023
RE1234C,1,0,16.442020693320035,NA,Diamine N-Acetyltransferase,Urea cycle,NA,NA,PMID:10978316
RE1447M,0.43063506048881256,0,1.6144840167623509,0.6425332496965344,"Phosphatidylinositol-3,4-Bisphosphate 4-Phosphatase",Phosphatidylinositol phosphate metabolism,54995.1,NA,"PMID:11756679,PMID:7556092,PMID:7567999,PMID:9295334,PMID:9356448"
RE1448N,0.541290986498297,0,-289.22564194698333,-971.8162536071777,"Phosphatidylinositol-3,4,5-Trisphosphate 3-Phosphatase",Phosphatidylinositol phosphate metabolism,NA,NA,"PMID:7556092,PMID:9367831"
RE1516X,0.629488866114997,0,4.8356729476415445,1.0995292475973633,RE1516X,Fatty acid oxidation,51.1 or 8310.1,NA,"PMID:10407780,PMID:11356167,PMID:8973539"
RE1517X,0.629488866114997,0,4.8356729476415445,1.0995292475973633,RE1517X,Fatty acid oxidation,51.1 or 8310.1,NA,"PMID:10407780,PMID:11356167,PMID:8973539"
RE1518M,1,0,NA,-300.8906541452408,RE1518M,Fatty acid oxidation,33.1 or 51.1,NA,"PMID:10407780,PMID:11356167,PMID:8973539"
RE1518X,0.5475872464366203,0,7.708357920980453,2.2534170144608243,RE1518X,Fatty acid oxidation,51.1 or 8310.1,NA,"PMID:10407780,PMID:11356167,PMID:8973539"
RE1519X,-0.3860862849322349,0,-10.052740451796492,-4.452475509254541,RE1519X,Fatty acid oxidation,51.1 or 8310.1,NA,"PMID:10407780,PMID:11356167,PMID:8973539"
RE1520X,0.5475872464366203,0,7.708357920980453,2.2534170144608243,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,1962.1,NA,"PMID:10407780,PMID:7923814,PMID:9568246,PMID:9920399"
RE1521M,2.0241472539482728,0,4.608362500971167,-1.5606521125603043,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,1892.1 or 3030.1 or 1962.1 or 3032.1,NA,"PMID:10407780,PMID:7923814,PMID:9568246,PMID:9920399"
RE1521X,0.5475872464366203,0,7.708357920980453,2.2534170144608243,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,1962.1,NA,"PMID:10407780,PMID:7923814,PMID:9568246,PMID:9920399"
RE1522X,0.5475872464366203,0,7.708357920980453,2.2534170144608243,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,1962.1,NA,"PMID:10407780,PMID:7775433,PMID:7923814,PMID:9568246,PMID:9920399"
RE1523X,0.629488866114997,0,4.8356729476415445,1.0995292475973633,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,1962.1,NA,"PMID:10407780,PMID:7923814,PMID:9568246,PMID:9920399"
RE1525X,0.5475872464366203,0,7.708357920980453,2.2534170144608243,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,3295.1 or 1962.1,NA,"PMID:10407780,PMID:7775433"
RE1526M,2.0241472539482728,0,4.608362500971167,-1.5606521125603043,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,3295.1 or 1962.1 or 3033.1 or 3028.1,NA,PMID:11451959
RE1526X,0.5475872464366203,0,7.708357920980453,2.2534170144608243,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,3295.1 or 1962.1,NA,PMID:11451959
RE1527X,0.5475872464366203,0,7.708357920980453,2.2534170144608243,RE1527X,Fatty acid oxidation,3295.1 or 1962.1,NA,PMID:0
RE1531X,0.629488866114997,0,4.8356729476415445,1.0995292475973633,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,30.1,NA,"PMID:10407780,PMID:7923814,PMID:9568246,PMID:9920399"
RE1532X,0.5475872464366203,0,7.708357920980453,2.2534170144608243,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,30.1,NA,"PMID:10407780,PMID:7775433,PMID:7923814,PMID:9568246,PMID:9920399"
RE1533M,2.0241472539482728,0,4.608362500971167,-1.5606521125603043,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,10449.1 or 3032.1 or 3030.1,NA,"PMID:10407780,PMID:7923814,PMID:9568246,PMID:9920399"
RE1533X,0.5475872464366203,0,7.708357920980453,2.2534170144608243,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,30.1,NA,"PMID:10407780,PMID:7923814,PMID:9568246,PMID:9920399"
RE1534X,0.5475872464366203,0,7.708357920980453,2.2534170144608243,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,30.1,NA,"PMID:10407780,PMID:7923814,PMID:9568246,PMID:9920399"
RE1573M,2.02414725394829,0,4.608362500971167,-1.5606521125603219,Dodecenoyl Coenzyme A Isomerase,Fatty acid oxidation,1632.1 or 10455.1 or 1962.1,NA,PMID:10407780
RE1573X,0.5475872464366203,0,7.708357920980453,2.2534170144608243,Dodecenoyl Coenzyme A Isomerase,Fatty acid oxidation,10455.1 or 1962.1,NA,PMID:10407780
RE1711C,1,0,NA,-456.8721516736984,Alcohol Dehydrogenase,Tryptophan metabolism,NA,NA,PMID:10336614
RE1796R,1,0,NA,-776.8153213516235,Steroid Delta-Isomerase,Bile acid synthesis,3283.1 or 3284.1,NA,"PMID:10599696,PMID:11067870,PMID:11454857,PMID:1401999"
RE1804M,-1,0,-560.272477525425,NA,RE1804M,Bile acid synthesis,1593.1,NA,PMID:9660774
RE1807M,-1,0,-39.798330955313894,NA,RE1807M,Bile acid synthesis,1593.1,NA,PMID:9660774
RE1810M,-1,0,-4.535087098581821,NA,3Alpha-Hydroxysteroid 3-Dehydrogenase (Si-Specific),Bile acid synthesis,NA,NA,PMID:11454857
RE1834C,1,0,62.034383354970814,NA,Palmitoyl Coenzyme A Hydrolase,Bile acid synthesis,641372.1 or 641371.1 or 570.1 or 10005.1,NA,"PMID:10817395,PMID:10944470,PMID:11454857,PMID:11673457"
RE1834M,-0.9563252485794054,0,1.7469312865084154,78.25037744160295,Palmitoyl Coenzyme A Hydrolase,Bile acid synthesis,10965.1 or 11332.1,NA,"PMID:10817395,PMID:10944470,PMID:11454857,PMID:11673457"
RE1835C,1,0,0.476958034175192,NA,Palmitoyl Coenzyme A Hydrolase,Bile acid synthesis,641372.1 or 641371.1 or 570.1,NA,"PMID:10817395,PMID:10944470,PMID:11454857,PMID:11673457"
RE1836X,-0.8753088663519211,0,4.2804859205836205,64.37693654963971,Propionyl Coenzyme A C2-Trimethyltridecanoyltransferase,Bile acid synthesis,6342.1,NA,PMID:10706581
RE1925C,1,0,339.6773988634586,NA,RE1925C,Tyrosine metabolism,NA,NA,"PMID:10556560,PMID:8891913"
RE2080C,-0.356785061263849,0,0.5427250514077466,1.144813650582427,RE2080C,Eicosanoid metabolism,NA,NA,"PMID:10200320,PMID:11786541,PMID:8521498"
RE2155C,-0.4204268158806966,0,0.3368989597416221,0.8256771185617953,Steroid 21-Monooxygenase,Miscellaneous,NA,NA,PMID:12376740
RE2235R,-0.48748687005084834,0,0.6739613224798766,1.9560642635836172,Unspecific Monooxygenase,Androgen and estrogen synthesis and metabolism,1543.1 or 1544.1 or 1571.1 or 1576.1 or 1558.1 or 1565.1 or 1548.1 or 1588.1 or 1559.1 or 1580.1 or 1555.1 or 1577.1 or 1549.1 or 1551.1 or 1572.1 or 1562.1 or 1573.1 or 11283.1 or 1545.1 or 1553.1 or 199974.1 or 260293.1 or 29785.1 or 64816.1 or 57834.1 or 66002.1,NA,"PMID:10337002,PMID:12038704"
RE2349C,1,0,0,-45.42343634222783,Kynurenine-Oxoglutarate Transaminase,Tryptophan metabolism,883.1,NA,"PMID:10559215,PMID:8908429"
RE2407C,-0.6737656285540382,0,0.14986182867492903,0.7688753847627575,RE2407C,Cholesterol metabolism,NA,NA,PMID:0
RE2526C,0.5878818398843736,0,-3.1308816748842596,-12.063215445251576,NADPH:Quinone Reductase,Miscellaneous,NA,NA,PMID:9164836
RE2624M,0.36593325393071663,0,-0.39503353056865054,-0.850997847097971,Alpha-Methylacyl Coenzyme A Racemase,Fatty acid oxidation,23600.1,NA,"PMID:10709654,PMID:11060344,PMID:11864182"
RE2625C,1,0,2.8209151018144722,NA,RE2625C,Bile acid synthesis,NA,NA,PMID:9660774
RE2625M,-1,0,-146.73940343866946,NA,RE2625M,Bile acid synthesis,1593.1,NA,PMID:9660774
RE2640C,-1,0,-898.2354564155579,NA,N-Acyl-Aliphatic-L-Amino Acid Amidohydrolase,Methionine and cysteine metabolism,95.1,NA,PMID:9518469
RE2649C,1,0,0.41588166237758706,NA,Palmitoyl Coenzyme A Hydrolase,Bile acid synthesis,641372.1 or 641371.1 or 570.1,NA,PMID:11013297
RE2666G,-0.4170904972389133,0,0.09066856976774688,0.22042112541915285,RE2666G,Glycosphingolipid metabolism,9331.1,NA,PMID:7930586
RE2677R,-0.4170904972389133,0,0.09066856976774688,0.22042112541915285,N-Acylsphingosine Galactosyltransferase,Glycosphingolipid metabolism,7368.1 or 9331.1,NA,"PMID:423891,PMID:9125199"
