Reaction,fc,pval,Ges1_A_D,Ges1_P_D,subSystem,rxnNames,geneRules,kegg,source
EX_duri[e],-1,0,-18.87694655018542,NA,Exchange/demand reaction,Exchange of Deoxyuridine,NA,NA,NA
EX_glyb[e],1,0,392.75733374004363,NA,Exchange/demand reaction,Exchange of Glycine Betaine,NA,NA,NA
EX_h[e],-1,0,-338.39244550444187,NA,Exchange/demand reaction,Exchange of Proton,NA,NA,NA
EX_ile_L[e],0.41036799719094835,0,659.7358930534363,275.81552950782776,Exchange/demand reaction,Exchange of L-Isoleucine,NA,NA,NA
EX_pi[e],-1,0,-89.67868833801973,NA,Exchange/demand reaction,Exchange of Phosphate,NA,NA,NA
EX_ser_L[e],0.4445763855154069,0,-326.88131166381834,-850.1709530914306,Exchange/demand reaction,Exchange of L-Serine,NA,NA,NA
EX_val_L[e],0.8045122746732309,0,570.5796786155701,61.8124493004267,Exchange/demand reaction,Exchange of L-Valine,NA,NA,NA
FCLTc,1,0,2.7697313017048306,NA,Heme synthesis,"Ferrochelatase, Cytosol",NA,NA,PMID: 21749716.
G5SADs,1,0,799.8224321289063,NA,Urea cycle,L-Glutamate 5-Semialdehyde Dehydratase (Spontaneous),NA,NA,PMID:10037775
LEUTA,-0.4855609623679296,0,40.93609354924895,118.21237907707095,"Valine, leucine, and isoleucine metabolism",Leucine Transaminase,586.1,NA,"PMID:6933702,PMID:9165094"
PPNCL3,1,0,9.34454914825795,NA,CoA synthesis,Phosphopantothenate-Cysteine Ligase,79717.1,NA,NA
PSERT,0.3676136845670525,0,104.46950821141041,48.30683409973351,"Glycine, serine, alanine, and threonine metabolism",Phosphoserine Transaminase,29968.1 or 29968.2,NA,PMID:12633500
PSP_L,1,0,104.46950821141041,NA,"Glycine, serine, alanine, and threonine metabolism",Phosphoserine Phosphatase (L-Serine),8781.1 or 5723.1,NA,"PMID:9188776,PMID:9573387"
THMDt2r,-1,0,-0.3116167824625969,NA,"Transport, extracellular",Thymidine Transport in via Proton Symport Reversible,64078.1,NA,NA
EX_ala_L[e],1,0,286.746435893631,NA,Exchange/demand reaction,Exchange of L-Alanine,NA,NA,NA
EX_tyr_L[e],-1,0,-12.537664125846606,NA,Exchange/demand reaction,Exchange of L-Tyrosine,NA,NA,NA
EX_ptrc[e],-0.4937586783467325,0,88.15397942829095,260.1146255145073,Exchange/demand reaction,"Exchange of 1, 4-Butanediammonium",NA,NA,NA
EX_ura[e],1,0,822.3994626098632,NA,Exchange/demand reaction,Exchange of Uracil,NA,NA,NA
EX_acald[e],1,0,490.69444852576254,NA,Exchange/demand reaction,Exchange of Acetaldehyde,NA,NA,NA
ACALDt,-1,0,-490.69444852576254,NA,"Transport, extracellular",Acetaldehyde Reversible Transport,NA,NA,NA
FORTHFC,1,0,477.5662556224823,NA,"Transport, mitochondrial",Formiminotetrahydrofolate Cyclodeaminase (Ec 4.3.1.4),10841.1 or 10841.2,NA,PMID: 22041191.
CAPROICc,1,0,52.47263598229706,NA,Fatty acid oxidation,Formation of Hexanoic Acid,NA,NA,"Chalmers, R. A. and A. M. Lawson (1982). Organic Acids in Man: Analytical Chemistry, Biochemistry and Diagnosis of the Organic Acidurias. London, Chapman and Hall Ltd., PMID: 8371066."
PCHOL2LINL_HSt1e,1,0,5.210220270379652,NA,"Transport, extracellular","Transport of 2-Linoleoylglycerophosphocholine, Vescicular",NA,NA,PMID:10856719
PCHOL2OLE_HSt1e,1,0,17.187773446855577,NA,"Transport, extracellular","Transport of 2-Oleoylglycerophosphocholine, Vescicular",NA,NA,PMID:10856719
PCHOL2STE_HSt1e,1,0,14.485501606641428,NA,"Transport, extracellular","Transport of 2-Stearoylglycerophosphocholine, Vescicular",NA,NA,PMID:10856719
PCHOLAR_HSt1e,1,0,16.32204222562358,NA,"Transport, extracellular","Transport of 1-Arachidonoyl-Glycero-3-Phosphocholine, Vescicular",NA,NA,PMID:10856719
PCHOLDOC_HSt1e,1,0,17.005407171812802,NA,"Transport, extracellular","Transport of 1-Docosahexaenoylglycerophosphocholine, Vescicular",NA,NA,PMID:10856719
PCHOLEIC_HSt1e,1,0,16.11696346434963,NA,"Transport, extracellular","Transport of 1-Eicosadienoylglycerophosphocholine (Delta 11, 14), Vescicular",NA,NA,PMID:10856719
PCHOLET_HSt1e,1,0,4.411027521103034,NA,"Transport, extracellular","Transport of 1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17), Vescicular",NA,NA,PMID:10856719
PCHOLHEP_HSt1e,1,0,5.433293806204734,NA,"Transport, extracellular","Transport of 1-Heptadecanoylglycerophosphocholine, Vescicular",NA,NA,PMID:10856719
PCHOLLINL_HSt1e,1,0,6.208725661109332,NA,"Transport, extracellular","Transport of 1-Linoleoylglycerophosphocholine (Delta 9, 12), Vescicular",NA,NA,PMID:10856719
PCHOLMYR_Hst1e,1,0,9.281522356854783,NA,"Transport, extracellular","Transport of 1-Myristoylglycerophosphocholine, Vescicular",NA,NA,PMID:10856719
PCHOLN15_HSt1e,1,0,6.221356798302185,NA,"Transport, extracellular","Transport of 1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0), Vescicular",NA,NA,PMID:10856719
PCHOLN183_HSt1e,1,0,4.546405706257944,NA,"Transport, extracellular","Transport of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15), Vescicular",NA,NA,PMID:10856719
PCHOLN1836_HSt1e,1,0,5.660548620471765,NA,"Transport, extracellular","Transport of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12), Vescicular",NA,NA,PMID:10856719
PCHOLN19_HSt1e,1,0,6.00677467508781,NA,"Transport, extracellular","Transport of 1-NoNADecanoylglycerophosphocholine, Sn1-Lpc (19:0), Vescicular",NA,NA,PMID:10856719
PCHOLN201_HSt1e,1,0,8.61670828498693,NA,"Transport, extracellular","Transport of 1-Eicosenoylglycerophosphocholine (Delta 11) , Sn1-Lpc (20:1), Vescicular",NA,NA,PMID:10856719
PCHOLN203_HSt1e,1,0,5.2645841188996725,NA,"Transport, extracellular","Transport of 1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3, Vescicular",NA,NA,PMID:10856719
PCHOLN204_HSt1e,1,0,3.9806861370819795,NA,"Transport, extracellular","Transport of 1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4), Vescicular",NA,NA,PMID:10856719
PCHOLN205_HSt1e,1,0,6.272037658554231,NA,"Transport, extracellular","Transport of 1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5), Vescicular",NA,NA,PMID:10856719
PCHOLN224_HSt1e,1,0,7.732695892067364,NA,"Transport, extracellular","Transport of 1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4), Vescicular",NA,NA,PMID:10856719
PCHOLN225_HSt1e,1,0,4.104918797413251,NA,"Transport, extracellular","Transport of 1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3, Vescicular",NA,NA,PMID:10856719
PCHOLN2254_HSt1e,1,0,4.189746490323793,NA,"Transport, extracellular","Transport of 1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6, Vescicular",NA,NA,PMID:10856719
PCHLN225_HSt1e,1,0,4.5656412906229935,NA,"Transport, extracellular","Transport of 1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6), Vescicular",NA,NA,PMID:10856719
PCHOLN264_HSt1e,1,0,6.25365669759125,NA,"Transport, extracellular","Transport of 1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24, Vescicular",NA,NA,PMID:10856719
PCHOLOLE_HSt1e,1,0,8.637041058089817,NA,"Transport, extracellular","Transport of 1-Oleoylglycerophosphocholine (Delta 9), Vescicular",NA,NA,PMID:10856719
PEPALM_HSt1e,1,0,19.566800932751942,NA,"Transport, extracellular","Transport of 1-Palmitoylglycerophosphocholine, Vescicular",NA,NA,PMID:10856719
PCHOLPALME-HSt1e,1,0,5.875074943777814,NA,"Transport, extracellular","Transport of 1-Palmitoleoylglycerophosphocholine (Delta 9), Vescicular",NA,NA,PMID:10856719
PCHOLSTE_HSt1e,1,0,3.1092566308625407,NA,"Transport, extracellular","Transport of 1-Stearoylglycerophosphocholine, Vescicular",NA,NA,PMID:10856719
PE12_HSt1e,1,0,6.288570550123701,NA,"Transport, extracellular","Transport of 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe), Vescicular",NA,NA,PMID:10856719
Pe13_HSt1e,1,0,4.004581964506,NA,"Transport, extracellular","Transport of 1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe), Vescicular",NA,NA,PMID:10856719
PE14_HSt1e,1,0,4.15122196644563,NA,"Transport, extracellular","Transport of 1-Myristoylglycerophosphoethanolamine (C14:0 Pe), Vescicular",NA,NA,PMID:10856719
PE15_HSt1e,1,0,4.244359929255666,NA,"Transport, extracellular","Transport of 1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe), Vescicular",NA,NA,PMID:10856719
PE161_HSt1e,1,0,5.728905318232026,NA,"Transport, extracellular","Transport of 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9), Vescicular",NA,NA,PMID:10856719
PE17_HSt1e,1,0,5.72303020698501,NA,"Transport, extracellular","Transport of 1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe), Vescicular",NA,NA,PMID:10856719
PE203_HSt1e,1,0,7.385411740564961,NA,"Transport, extracellular","1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3), Vescicular",NA,NA,PMID:10856719
PE226_HSt1e,1,0,5.20642148606205,NA,"Transport, extracellular","Transport of 1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6), Vescicular",NA,NA,PMID:10856719
PE2LINL_HSt1e,1,0,5.5437463585865805,NA,"Transport, extracellular","Transport of 2-Linoleoylglycerophosphoethanolamine, Vescicular",NA,NA,PMID:10856719
PEAR_HSt1e,1,0,2.7313721301238343,NA,"Transport, extracellular","Transport of 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine, Vescicular",NA,NA,PMID:10856719
PEDH203_HSt1e,1,0,5.041375457543887,NA,"Transport, extracellular","Transport of 1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14), Vescicular",NA,NA,PMID:10856719
PELINL_HSt1e,1,0,9.339471772160742,NA,"Transport, extracellular","Transport of 1-Linoleoylglycerophosphoethanolamine (Delta 9, 12), Vescicular",NA,NA,PMID:10856719
PEOLE_HSt1e,1,0,4.930304962125886,NA,"Transport, extracellular","Transport of 1-Oleoylglycerophosphoethanolamine (Delta 9), Vescicular",NA,NA,PMID:10856719
PELPALM_HSt1e,1,0,3.8315121867641455,NA,"Transport, extracellular","Transport of 1-Palmitoylglycerophosphoethanolamine, Vescicular",NA,NA,PMID:10856719
N8ASPMDte,-1,0,-338.0371177349567,NA,"Transport, extracellular","N (8)-Acetylspermidinium Transport, Cytosol",6580.1,NA,PMID: 23851697
2OBUTt,-1,0,-132.85050404872374,NA,"Transport, extracellular",Transport by Monocarboxylate Transporter-2 into Extracellular Space,9194.1,NA,"PMID:9786900, 17502341"
MLTHFte2,1.4344196533892866,0,4.395553197196032,-24.631991226196288,"Transport, extracellular",Transport by Rfc into Extracellular Space,6573.1 or 6573.2,NA,PMID:12852262
EGMEtr,-0.3552892660388656,0,30.98416619400396,65.13387422897992,"Transport, endoplasmic reticular","Transport of Succinic Semialdehyde, Mitochondrial",NA,NA,NA
EGMEte,0.44727501589716007,0,230.96245243768692,88.20626104212701,"Transport, extracellular","Transport of Succinic Semialdehyde, Extracellular Space",NA,NA,NA
EX_egme[e],0.44727501589716007,0,230.96245243768692,88.20626104212701,Exchange/demand reaction,Exchange of Succinic Semialdehyde,NA,NA,NA
EX_n8aspmd[e],-1,0,-338.0371177349567,NA,Exchange/demand reaction,Exchange of N(8)-Acetylspermidine,NA,NA,NA
HDD2CRNte,-1,0,-9.46237141520381,NA,"Transport, extracellular",Passive Diffusion into Extracellular Space,NA,NA,PMID:26037250
FDPte,1,0,648.2937646087646,NA,"Transport, extracellular",Transport to Extracellular Space,NA,NA,NA
EX_fdp[e],1,0,648.2937646087646,NA,Exchange/demand reaction,"Exchange of D-Fructose 1,6-Bisphosphate",NA,NA,NA
EX_coke[e],-0.44727501589716007,0,-230.96245243768692,-88.20626104212701,Exchange/demand reaction,Exchange of Cocaine,NA,NA,NA
COKEte,0.44727501589716007,0,230.96245243768692,88.20626104212701,"Transport, extracellular",Transport of Cocaine,NA,NA,NA
COKEtr,-0.3552892660388656,0,30.98416619400396,65.13387422897992,"Transport, endoplasmic reticular","Transport of Cocaine, Endoplasmic Reticulum",NA,NA,NA
LACROX,1,0,17.672762650405826,NA,Tyrosine metabolism,Leukoaminochrome Autoxidation,NA,NA,PMID: 22966478
BGAL1l,0.5325148931919196,0,21.088609291484207,6.432962453323944,Sphingolipid metabolism,"Beta-Galactosidase, Lysosomal",(5476.1) and (2720.1) and (2588.1) and (4758.1) and (5660.1) or (5476.1) and (2720.1) and (2588.1) and (4758.1) and (2760.1) or (5476.1) and (2720.1) and (5660.1) or (5476.1) and (2720.1) and (2760.1),NA,NA
NEU21,1,0,7.5563291937683275,NA,Sphingolipid metabolism,"Sialidase, Cytosol (Neu2)",4759.1,NA,NA
HMR_0209,0.3830748448742668,0,7.6948622258119865,3.43231900278091,Fatty acid synthesis,Long-Chain-Fatty-Acid Coenzyme A Ligase,2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1,NA,NA
HMR_0301,-0.3593254902583898,0,2.8812215194061834,6.113116402882019,Fatty acid synthesis,Long-Chain-Fatty-Acid Coenzyme A Ligase,2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1,NA,NA
HMR_0393,-0.3572085019469842,0,2.365005709749629,4.993541243385614,Fatty acid synthesis,Long-Chain-Fatty-Acid Coenzyme A Ligase,2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1,NA,NA
HMR_0809,1,0,1.548228560124573,NA,Glycosphingolipid metabolism,HMR_0809,NA,R05964,NA
HMR_0812,1,0,1.548228560124573,NA,Glycosphingolipid metabolism,"Beta-Galactoside Alpha-2, 3-Sialyltransferase",6482.1 or 6484.1 or 6483.1,R05967,NA
HMR_0814,1,0,1.548228560124573,NA,Glycosphingolipid metabolism,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",6489.1,NA,NA
HMR_0825,1,0,9.510265325847676,NA,Glycosphingolipid metabolism,Exo-Alpha-Sialidase,4759.1 or 10825.1 or 129807.1 or 4758.1 or 4758.1 or 4758.1,R05999,NA
HMR_0837,1,0,8.765802651016358,NA,Glycosphingolipid metabolism,"Beta-Galactoside Alpha-2, 3-Sialyltransferase",6482.1 or 6484.1 or 6483.1,R05942,NA
HMR_0844,1,0,2.2699521794592,NA,Glycosphingolipid metabolism,"Beta-Galactoside Alpha-2, 3-Sialyltransferase",6482.1 or 6484.1 or 6483.1,R05949,NA
HMR_0852,1,0,3.471609919011068,NA,Glycosphingolipid metabolism,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",6489.1,R06005,NA
HMR_0868,1,0,7.357979662700789,NA,Glycosphingolipid metabolism,Fucosylgalactoside 3-Alpha-Galactosyltransferase,28.1 or 28.1,R06168,NA
HMR_0873,-1,0,-7.357979662700789,NA,Glycosphingolipid metabolism,3-Galactosyl-N-Acetylglucosaminide 4-Alpha-L-Fucosyltransferase,2527.1 or 2528.1 or 2525.1,R06164,NA
HMR_1085,1,0,68.58827354842796,NA,Leukotriene metabolism,Membrane Dipeptidase,1800.1 or 64180.1 or 64174.1,NA,PMID:3563417;PMID:6293969
HMR_1623,0.7740800743051437,0,7.895369724024087,1.0054345162991434,"Transport, peroxisomal",HMR_1623,NA,NA,NA
HMR_1631,-0.3442964974561982,0,-7.992630777319187,-3.8985417317866244,"Transport, endoplasmic reticular",7Alpha-Hydroxycholest-4-En-3-One 12Alpha-Hydroxylase,1582.1,NA,PMID:12543708
HMR_1665,-0.9290151490599263,0,7.231542782084422,196.517360999918,"Transport, peroxisomal",Cholate Coenzyme A Ligase,10998.1 or 11001.1,NA,PMID:12543708
HMR_2611,-0.7349145889320715,0,-181.01498022589684,-27.658093804013543,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2633,-0.8478048540054303,0,2.534192637075728,30.767692525098184,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2657,-0.33115497377137304,0,4.714335688095608,9.382609054629105,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_2666,1,0,2.1480345196725787,NA,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1374.1 or 126129.1 or 1375.1,NA,NA
HMR_3106,-1,0,-602.0705430038452,NA,"Transport, peroxisomal",HMR_3106,NA,NA,NA
HMR_3520,1,0,6.387415230444493,NA,"Transport, mitochondrial",HMR_3520,NA,NA,NA
HMR_4270,1,0,13.890315093425974,NA,NAD metabolism,Acid Phosphatase,55.1 or 54.1 or 93650.1 or 52.1 or 92370.1 or 51205.1 or 390928.1,NA,NA
HMR_4696,1,0,392.75733374004363,NA,"Glycine, serine, alanine, and threonine metabolism",HMR_4696,55349.1,R08557,NA
HMR_4700,1,0,644.7061415512085,NA,"Glycine, serine, alanine, and threonine metabolism","N, N-Dimethylglycine:Electron-Transfer Flavoprotein Oxidoreductase (Demethylating)",55066.1 or 29958.1,R01565,NA
HMR_4701,1,0,644.7061415512085,NA,Methionine and cysteine metabolism,S-Adenosyl-L-Methionine:Sarcosine N-Methyltransferase,1757.1 or 29958.1,R07243,NA
HMR_6511,1,0,104.7116811843872,NA,Vitamin B2 metabolism,FADH2:NADP+ Oxidoreductase,645.1,R09520,PMID:10620517
HMR_8643,0.7931197741041006,0,199.9782863532543,23.072386826868076,Miscellaneous,Carboxylesterase,221223.1 or 23491.1 or 8824.1 or 1066.1,R06728,NA
HMR_9634,-1,0,-445.4405089653015,NA,"Transport, endoplasmic reticular",HMR_9634,NA,NA,NA
HMR_9647,1,0,1.548228560124573,NA,"Transport, extracellular",HMR_9647,NA,NA,NA
DSPVShc,1,0,345.42724067993163,NA,Drug metabolism,oxidation of pravastatin to desacyl pravastatin in hepatocytes,1576.1,NA,"PMID: 9929499, PMID: 1680649, PMID: 9804052, PMID: 11192474"
DSPVStev,1,0,345.42724067993163,NA,Drug metabolism,exit of desacyl dehydro-pravastatin into hepatic vein,NA,NA,"PMID: 1680649, PMID: 11192473, PMID: 9804052, PMID: 16714062, PMID: 18563955"
EX_dspvs[e],1,0,345.42724067993163,NA,Exchange/demand reaction,exchange reaction of desacyl dehydro-pravastatin in hepatic vein,NA,NA,NA
EX_pvs[e],-1,0,-345.42724067993163,NA,Exchange/demand reaction,exchange reaction for pravastatin in intestinal lumen,NA,NA,NA
PVSHtu,1,0,345.42724067993163,NA,Drug metabolism,uptake of pravastatin by enterocytes via proton coupled mechanism,NA,NA,"PMID: 11192473, PMID: 1680649, PMID: 11192473"
DSPVSitr,1,0,345.42724067993163,NA,Drug metabolism,DSPVSitr,NA,NA,NA
PVSitr,1,0,345.42724067993163,NA,Drug metabolism,PVSitr,NA,NA,NA
EX_M00010[e],1.1386211067761316,0,0.13797345468693453,-2.1286292486816665,Exchange/demand reaction,EX_M00010[e],NA,NA,NA
EX_M03131[e],1,0,1.548228560124573,NA,Exchange/demand reaction,EX_M03131[e],NA,NA,NA
DM_kynate[c],1,0,678.5024577568054,NA,Exchange/demand reaction,DM_kynate[c],NA,NA,NA
NADH2_u10mi,0.6211508376786589,0,109.250905991292,25.531007513720777,Oxidative phosphorylation,NADH2_u10mi,(4715.1 and 4720.1 and 4719.1 and 4700.1 and 55967.1 and 4709.1 and 4710.1 and 4726.1 and 4718.1 and 4696.1 and 4694.1 and 374291.1 and 4728.1 and 4712.2 and 4717.1 and 4705.1 and 4725.1 and 4716.1 and 4537.1 and 7991.1 and 4722.1 and 4541.1 and 4539.1 and 4707.1 and 4701.1 and 4723.1 and 4698.1 and 4538.1 and 4697.1 and 51079.1 and 4714.1 and 4704.1 and 126328.1 and 4711.1 and 4724.1 and 4713.1 and 4536.1 and 4695.1 and 4702.1 and 4708.1 and 4535.1 and 4731.2 and 4706.1 and 4729.1 and 4540.1) or (4715.1 and 4720.1 and 4719.1 and 55967.1 and 4700.1 and 4709.1 and 4710.1 and 4726.1 and 4696.1 and 4718.1 and 4694.1 and 374291.1 and 4728.1 and 7991.2 and 4717.1 and 4731.1 and 4705.1 and 4725.1 and 4716.1 and 4537.1 and 4722.1 and 4541.1 and 4712.1 and 4539.1 and 4707.1 and 4701.1 and 4698.1 and 4723.1 and 4538.1 and 4697.1 and 51079.1 and 4714.1 and 4704.1 and 126328.1 and 4711.1 and 4724.1 and 4536.1 and 4713.1 and 4695.1 and 4702.1 and 4708.1 and 4706.1 and 4535.1 and 4540.1 and 4729.1) or (4715.1 and 4720.1 and 4719.1 and 55967.1 and 4700.1 and 4709.1 and 4710.1 and 4726.1 and 4718.1 and 4696.1 and 374291.1 and 4694.1 and 4728.1 and 7991.2 and 4712.2 and 4717.1 and 4705.1 and 4725.1 and 4716.1 and 4537.1 and 4722.1 and 4541.1 and 4539.1 and 4707.1 and 4701.1 and 4698.1 and 4723.1 and 4538.1 and 4697.1 and 51079.1 and 4714.1 and 4704.1 and 4711.1 and 126328.1 and 4724.1 and 4536.1 and 4713.1 and 4695.1 and 4702.1 and 4708.1 and 4731.2 and 4706.1 and 4535.1 and 4540.1 and 4729.1) or (4715.1 and 4720.1 and 4719.1 and 4700.1 and 55967.1 and 4709.1 and 4710.1 and 4726.1 and 4718.1 and 4696.1 and 374291.1 and 4694.1 and 4728.1 and 4717.1 and 4705.1 and 4725.1 and 4537.1 and 4716.1 and 4722.1 and 7991.1 and 4541.1 and 4712.1 and 4539.1 and 4707.1 and 4701.1 and 4723.1 and 4698.1 and 4538.1 and 4697.1 and 51079.1 and 4714.1 and 4704.1 and 4711.1 and 126328.1 and 4724.1 and 4713.1 and 4536.1 and 4695.1 and 4702.1 and 4708.1 and 4706.1 and 4535.1 and 4731.2 and 4729.1 and 4540.1) or (4715.1 and 4720.1 and 4719.1 and 55967.1 and 4700.1 and 4709.1 and 4710.1 and 4726.1 and 4696.1 and 4718.1 and 4694.1 and 374291.1 and 4728.1 and 4717.1 and 4731.1 and 4705.1 and 4725.1 and 4716.1 and 4537.1 and 4722.1 and 7991.1 and 4541.1 and 4539.1 and 4712.1 and 4707.1 and 4701.1 and 4723.1 and 4698.1 and 4538.1 and 4697.1 and 51079.1 and 4714.1 and 4704.1 and 126328.1 and 4711.1 and 4724.1 and 4713.1 and 4536.1 and 4695.1 and 4702.1 and 4708.1 and 4706.1 and 4535.1 and 4540.1 and 4729.1) or (4715.1 and 4720.1 and 4719.1 and 55967.1 and 4700.1 and 4709.1 and 4710.1 and 4726.1 and 4696.1 and 4718.1 and 374291.1 and 4694.1 and 4728.1 and 4712.2 and 4717.1 and 4731.1 and 4705.1 and 4725.1 and 4537.1 and 4716.1 and 4722.1 and 7991.1 and 4541.1 and 4539.1 and 4707.1 and 4701.1 and 4723.1 and 4698.1 and 4538.1 and 4697.1 and 51079.1 and 4714.1 and 4704.1 and 126328.1 and 4711.1 and 4724.1 and 4713.1 and 4536.1 and 4695.1 and 4702.1 and 4708.1 and 4535.1 and 4706.1 and 4729.1 and 4540.1) or (4715.1 and 4720.1 and 4719.1 and 4700.1 and 55967.1 and 4709.1 and 4710.1 and 4726.1 and 4718.1 and 4696.1 and 4694.1 and 374291.1 and 4728.1 and 7991.2 and 4717.1 and 4705.1 and 4725.1 and 4537.1 and 4716.1 and 4722.1 and 4541.1 and 4712.1 and 4539.1 and 4707.1 and 4701.1 and 4723.1 and 4698.1 and 4538.1 and 4697.1 and 51079.1 and 4714.1 and 4704.1 and 4711.1 and 126328.1 and 4724.1 and 4713.1 and 4536.1 and 4695.1 and 4702.1 and 4708.1 and 4535.1 and 4731.2 and 4706.1 and 4540.1 and 4729.1) or (4715.1 and 4720.1 and 4719.1 and 4700.1 and 55967.1 and 4709.1 and 4710.1 and 4726.1 and 4718.1 and 4696.1 and 374291.1 and 4694.1 and 4728.1 and 7991.2 and 4712.2 and 4717.1 and 4731.1 and 4705.1 and 4725.1 and 4537.1 and 4716.1 and 4722.1 and 4541.1 and 4539.1 and 4707.1 and 4701.1 and 4698.1 and 4723.1 and 4538.1 and 4697.1 and 51079.1 and 4714.1 and 4704.1 and 4711.1 and 126328.1 and 4724.1 and 4713.1 and 4536.1 and 4695.1 and 4702.1 and 4708.1 and 4706.1 and 4535.1 and 4540.1 and 4729.1 and 54539.1),NA,NA
