Reaction,fc,pval,S1K2,S1K2_FC5,subSystem,rxnNames,geneRules,kegg,source
RE2304E,-1.07969767366566,0,17.831031615746674,-465.2978344875514,Miscellaneous,Tryptase,7177.1 or 64499.1 or 23430.1,NA,PMID:1800960
RE2349C,-0.8793449154081554,0,-21.077582183074952,-328.3081441520691,Tryptophan metabolism,Kynurenine-Oxoglutarate Transaminase,883.1,NA,"PMID:10559215,PMID:8908429"
RE2404C,-0.4790476889412574,0,34.457213479896964,12.136569448850082,Miscellaneous,Glucuronosyltransferase,54658.1,NA,PMID:10191290
RE2405C,0.5771554520138842,0,3.8740721919261496,14.449788008600098,Miscellaneous,Glucuronosyltransferase,54658.1,NA,PMID:10191290
RE2410C,-0.4638572852266888,0,2.201763781110297,0.80640348127326,Cholesterol metabolism,7-Dehydrocholesterol Reductase,NA,NA,PMID:11111101
RE2427M,-0.5054948071695065,0,263.9024042191863,86.68320120757893,"Glycine, serine, alanine, and threonine metabolism",Glycine N-Acyltransferase,10249.1,NA,PMID:3707752
RE2429M,-0.6959970464240016,0,38.33468331741276,6.871389886831533,"Glycine, serine, alanine, and threonine metabolism",Glycine N-Acyltransferase,10249.1,NA,PMID:3707752
RE2445E,-0.3695840716928284,0,-260.1551516348571,-565.1893231896937,Miscellaneous,Peptidyl-Dipeptidase A,1636.1 or 59272.1,NA,PMID:11244003
RE2541C,0.5771554520138842,0,3.8740721919261496,14.449788008600098,Miscellaneous,Beta-Glucuronidase,9365.1,NA,PMID:10191290
RE2541E,0.6694935759105,0,-428.2586437201023,-84.78153792485047,Miscellaneous,Beta-Glucuronidase,9365.1,NA,PMID:10191290
RE2562C,0.7510528538629457,0,17.109290027305356,120.34390269084759,Tryptophan metabolism,Catechol O-Methyltransferase,NA,NA,"PMID:11821057,PMID:7743212"
RE2625M,-0.38853147372397107,0,-8.331062352599927,-18.918295527969452,Bile acid synthesis,RE2625M,1593.1,NA,PMID:9660774
RE2626M,-0.38475282243848213,0,481.69454553952215,214.01740786351414,Bile acid synthesis,RE2626M,1593.1,NA,"PMID:9210654,PMID:9660774"
RE2659R,-0.5217416728798634,0,8.78835553811671,2.7620352998826676,Vitamin A metabolism,RE2659R,NA,NA,PMID:9647871
RE2717L,-0.5835319936649243,0,46.484813919764314,12.225479406460085,Glycosphingolipid metabolism,Galactosylceramidase,2581.1,NA,PMID:8281145
RE2759X,0.4997415124762955,0,0.35914315118729717,1.0766871651160492,Fatty acid oxidation,Alpha-Methylacyl Coenzyme A Racemase,23600.1,NA,"PMID:11060344,PMID:11060359"
RE2766C,0.9962550041373675,0,0.5758387023559304,306.9485076402664,Steroid metabolism,17Beta-Estradiol 17-Dehydrogenase,50700.1,NA,PMID:10049998
RE2888C,-0.6334519670514548,0,-2.5618810826417238,-11.416538400522452,Purine catabolism,Peroxidase,7173.1 or 9588.1,NA,PMID:10600166
RE2954C,0.905260077100214,0,-207.06545737916232,-10.296423938703537,Pyrimidine synthesis,Pyruvate Kinase,5315.1,NA,"PMID:10585400,PMID:8967971"
RE2972M,-0.3551368167550774,0,4.8527688252845635,2.309266425008006,Phosphatidylinositol phosphate metabolism,1-Phosphatidylinositol 4-Kinase,5297.1 or 5298.1,NA,"PMID:10358929,PMID:11493657,PMID:7961848,PMID:9211928"
RE2973N,-0.38307616848390386,0,382.8189482902527,170.75714102938323,Phosphatidylinositol phosphate metabolism,Phosphatidylinositol 3-Kinase,5286.1 or 5287.1 or 5288.1,NA,"PMID:10358929,PMID:11493657,PMID:9043658,PMID:9211928"
RE2985M,-0.48340811138762346,0,12.454016131056616,4.337069255967139,Fatty acid oxidation,Acyl Coenzyme A Oxidase,51.1,NA,"PMID:10407780,PMID:7775433"
RE2992M,-0.3893235081748321,0,5.61396526632342,2.4676157812736816,Fatty acid oxidation,Dodecenoyl Coenzyme A Isomerase,1632.1 or 10455.1 or 1962.1,NA,"PMID:10407780,PMID:7775433"
RE2999M,-0.4151283367950604,0,13.586155513194418,5.6151496404624295,Fatty acid oxidation,Dodecenoyl Coenzyme A Isomerase,1632.1 or 10455.1 or 1962.1,NA,"PMID:10407780,PMID:7775433"
RE3000M,-0.4151283367950604,0,13.586155513194418,5.6151496404624295,Fatty acid oxidation,RE3000M,1891.1,NA,"PMID:10407780,PMID:7775433"
RE3001M,-0.4151283367950604,0,13.586155513194418,5.6151496404624295,Fatty acid oxidation,"2,4-Dienoyl Coenzyme A Reductase (NADPH)",1666.1,NA,"PMID:10407780,PMID:7775433"
RE3003M,0.4151283367950604,0,-13.586155513194418,-5.6151496404624295,Fatty acid oxidation,Dodecenoyl Coenzyme A Isomerase,1632.1 or 10455.1 or 1962.1,NA,"PMID:10407780,PMID:7775433"
RE3004M,-0.4151283367950604,0,13.586155513194418,5.6151496404624295,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,1892.1 or 3030.1 or 1962.1 or 3032.1,NA,"PMID:10407780,PMID:7775433"
RE3005M,-0.4151283367950604,0,13.586155513194418,5.6151496404624295,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,3295.1 or 1962.1 or 3033.1 or 3028.1,NA,"PMID:10407780,PMID:7775433"
RE3006M,-0.4151283367950604,0,13.586155513194418,5.6151496404624295,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,10449.1 or 3032.1 or 3030.1,NA,"PMID:10407780,PMID:7775433"
RE3009C,-0.36755363383815437,0,11.900373498547333,5.503512102850154,Methionine and cysteine metabolism,RE3009C,6818.1,NA,PMID:0
RE3010C,-0.5613285179493881,0,119.15758548118174,33.478562659736724,Eicosanoid metabolism,Carbonyl Reductase (NADPH),874.1 or 873.1,NA,"PMID:11368003,PMID:9799565,PMID:9862787"
RE3010X,0.5613285179493881,0,-119.15758548118174,-33.478562659736724,Eicosanoid metabolism,Carbonyl Reductase (NADPH),10901.1,NA,"PMID:11368003,PMID:9799565,PMID:9862787"
RE3012C,6.915942607923544,0,-2.3074987434729874,3.0875937837400884,Eicosanoid metabolism,Aldehyde Dehydrogenase (NAD+),223.1 or 218.1,NA,"PMID:11368003,PMID:9799565,PMID:9862787"
RE3036C,-1.764768970792626,0,2.710626655591108,-9.79937308520042,Arachidonic acid metabolism,Arachidonate 12-Lipoxygenase,239.1,NA,PMID:10224163
RE3041C,-0.35263477783284275,0,12.655756856094024,6.056991128059922,Arachidonic acid metabolism,Arachidonate 5-Lipoxygenase,239.1,NA,"PMID:10224163,PMID:11323741,PMID:9870464"
RE3051C,0.55181789031143,0,3.316521481088574,11.483361911816766,Heme synthesis,RE3051C,NA,NA,PMID:11281297
RE3079X,-0.45253937220079105,0,7.414396888430731,2.7944787266886437,Fatty acid oxidation,RE3079X,11001.1,NA,PMID:11356164
RE3119C,0.3866326852785832,0,3.250898726205609,7.349270693262475,Fatty acid oxidation,RE3119C,NA,NA,PMID:10970790
RE3120C,0.3866326852785832,0,3.250898726205609,7.349270693262475,Fatty acid oxidation,RE3120C,6785.1 or 79071.1 or 60481.1 or 54898.1,NA,PMID:10970790
RE3121C,0.3866326852785832,0,3.250898726205609,7.349270693262475,Fatty acid oxidation,RE3121C,NA,NA,PMID:10970790
RE3122C,0.3866326852785832,0,3.250898726205609,7.349270693262475,Fatty acid oxidation,RE3122C,NA,NA,PMID:10970790
RE3134C,0.549942940518443,0,-1.8044588136876933,-0.5239608545668256,Cholesterol metabolism,Delta14-Sterol Reductase,7108.1,NA,PMID:11111101
RE3154C,0.4219040269498487,0,2.358448967378196,5.800919294381324,Fatty acid oxidation,RE3154C,NA,NA,PMID:10970790
RE3173C,0.34980734888570975,0,3.7821711979713695,7.85183048288289,Fatty acid oxidation,RE3173C,NA,NA,PMID:10970790
RE3176C,0.34980734888570975,0,3.7821711979713695,7.85183048288289,Fatty acid oxidation,RE3176C,NA,NA,PMID:10970790
RE3180C,0.5499429406433142,0,-0.6014862713864294,-0.17465361817205785,Cholesterol metabolism,RE3180C,NA,NA,PMID:11111101
RE3181C,-0.5499429406433142,0,0.6014862713864294,0.17465361817205785,Cholesterol metabolism,RE3181C,NA,NA,PMID:11111101
RE3218C,-1.0618507451743087,0,128.75253345957566,-3.862277692113759,Androgen and estrogen synthesis and metabolism,Steryl-Sulfatase,412.1,NA,PMID:11886493
RE3237C,3.6489973627271266,0,-4.921891639144113,2.804492443091696,Fatty acid synthesis,RE3237C,NA,NA,PMID:0
RE3238C,-1,0,NA,-44.22966113468078,Fatty acid synthesis,RE3238C,NA,NA,PMID:0
RE3259C,-0.38938960408345663,0,4.05079157791099,1.780246118075212,Linoleate metabolism,Microsomal Epoxide Hydrolase,2053.1,NA,PMID:10933884
RE3272N,-0.481216499713992,0,-187.1753180035427,-534.417862582779,Phosphatidylinositol phosphate metabolism,"Phosphatidylinositol-3,4-Bisphosphate 4-Phosphatase",NA,NA,PMID:7556092
RE3346M,-0.3770460192018115,0,480.0685526940696,217.1754696550682,Bile acid synthesis,Aldehyde Dehydrogenase (NAD+),217.1 or 219.1 or 501.1,NA,PMID:1591235
RE3381C,-0.4790476889412574,0,34.457213479896964,12.136569448850082,Miscellaneous,Beta-Glucuronidase,9365.1,NA,"PMID:10191290,PMID:10690708,PMID:11087858,PMID:11818531"
RE3381E,0.34018468212319164,0,-549.4806926438779,-270.52672868160903,Miscellaneous,Beta-Glucuronidase,9365.1,NA,"PMID:10191290,PMID:10690708,PMID:11087858,PMID:11818531"
RE3430C,-0.5613285179493881,0,119.15758548118174,33.478562659736724,Eicosanoid metabolism,RE3430C,873.1,NA,"PMID:8244977,PMID:9862787"
RE3430X,0.5613285179493881,0,-119.15758548118174,-33.478562659736724,Eicosanoid metabolism,RE3430X,NA,NA,"PMID:8244977,PMID:9862787"
RE3431C,-0.9905909581002581,0,119.15758548118174,0.5632290802398231,Eicosanoid metabolism,RE3431C,NA,NA,"PMID:8244977,PMID:9862787"
RE3432C,-0.9905909581002581,0,119.15758548118174,0.5632290802398231,Eicosanoid metabolism,Carbonyl Reductase (NADPH),874.1 or 873.1,NA,"PMID:8244977,PMID:9862787"
RE3432X,0.5613285179493879,0,-119.15758548118164,-33.478562659736724,Eicosanoid metabolism,Carbonyl Reductase (NADPH),10901.1,NA,"PMID:8244977,PMID:9862787"
RE3513C,-0.423291724122927,0,8.104593203217258,3.2839268954456347,Arachidonic acid metabolism,Arachidonate 5-Lipoxygenase,NA,NA,"PMID:10224163,PMID:2377602,PMID:9837935"
RE3520E,-0.9833299189851944,0,612.4511828456044,5.147711804233605,Arachidonic acid metabolism,Glutathione Peroxidase,2880.1 or 257202.1 or 2882.1 or 2878.1,NA,"PMID:10224163,PMID:2377602,PMID:3942774,PMID:9837935"
RE3565C,-0.3378174716723777,0,224.54999001520648,111.14601451447159,Eicosanoid metabolism,Prostaglandin-A1 Delta-Isomerase,NA,NA,PMID:234423
RE3597C,1.0469122642225124,0,-2.3074987434729874,100.68257322413143,Eicosanoid metabolism,Carbonyl Reductase (NADPH),874.1 or 873.1,NA,"PMID:8847485,PMID:9862787"
RE3624M,-0.4151283367950604,0,13.586155513194418,5.6151496404624295,Fatty acid oxidation,Acyl Coenzyme A Oxidase,51.1,NA,"PMID:11356164,PMID:7775433"
EX_C02470[e],-3.4346853106849062,0,180.24435994925872,-328.30814392843246,Exchange/demand reaction,Exchange of Xanthurenic Acid,NA,NA,NA
EX_C02528[e],0.7763472503397182,0,-306.3475646576166,-38.57099177782028,Exchange/demand reaction,Exchange of Chenodeoxycholate,NA,NA,NA
EX_HC02194[e],1,0,-139.04458007977902,NA,Exchange/demand reaction,Ursodeoxycholic acid exchange,NA,NA,NA
EX_HC02187[e],1.055356108645741,0,-2.0851499784073795,77.42100827551334,Exchange/demand reaction,Exchange of Reverse-Triiodthyronine,NA,NA,NA
EX_HC02203[e],-1,0,231.64361689237094,NA,Exchange/demand reaction,Exchange of Prostaglandin-A2,NA,NA,NA
EX_HC02204[e],-0.3378174716723777,0,224.54999001520648,111.14601451447159,Exchange/demand reaction,Exchange of Prostaglandin-B1,NA,NA,NA
EX_HC02206[e],0.3378174716723777,0,-224.54999001520648,-111.14601451447159,Exchange/demand reaction,Exchange of Prostaglandin C1,NA,NA,NA
EX_CE2915[e],0.47987401699728166,0,114.92057969283759,326.9745897405148,Exchange/demand reaction,Exchange of Beta-Casomorphin,NA,NA,NA
EX_CE4722[e],-0.47987401699728227,0,-114.9205796928374,-326.9745897405148,Exchange/demand reaction,Exchange of Beta-Casomorphin (1-6),NA,NA,NA
EX_CE2916[e],0.38984722306500635,0,192.67167489757836,438.88055982446673,Exchange/demand reaction,Exchange of Neocasomorphin,NA,NA,NA
EX_CE4723[e],-0.38984722306500635,0,-192.67167489757836,-438.88055982446673,Exchange/demand reaction,Exchange of Neocasomorphin (1-5),NA,NA,NA
EX_CE2917[e],-0.475050609168841,0,354.0331764201313,125.99533815350942,Exchange/demand reaction,Exchange of Apelin-13,NA,NA,NA
EX_CE4724[e],0.475050609168841,0,-354.0331764201313,-125.99533815350942,Exchange/demand reaction,Exchange of Apelin (1-12),NA,NA,NA
EX_CE5786[e],-1,0,446.6721950697899,NA,Exchange/demand reaction,Exchange of Kinetensin,NA,NA,NA
EX_CE5788[e],2.75163291248121,0,-460.4412295606613,214.9794584855482,Exchange/demand reaction,Exchange of Kinetensin 1-7,NA,NA,NA
EX_CE5789[e],1.0329899844247183,0,-4.061997052206632,250.31837595265284,Exchange/demand reaction,Exchange of Kinetensin 1-8,NA,NA,NA
EX_CE5797[e],0.3467228242405219,0,380.91646263408063,785.2545801280976,Exchange/demand reaction,Exchange of Neuromedin N,NA,NA,NA
EX_CE5798[e],-0.3467228242405219,0,-380.91646263408063,-785.2545801280976,Exchange/demand reaction,Exchange of Neuromedin N (1-4),NA,NA,NA
EX_CE5787[e],-1.07969767366566,0,17.831031615746674,-465.2978344875514,Exchange/demand reaction,Exchange of Kinetensin 1-3,NA,NA,NA
EX_CE5791[e],-1.07969767366566,0,17.831031615746674,-465.2978344875514,Exchange/demand reaction,Exchange of Kinetensin 4-8,NA,NA,NA
EX_CE5867[e],0.3695840716928284,0,260.1551516348571,565.1893231896937,Exchange/demand reaction,Exchange of N-Acetyl-Seryl-Aspartyl-Lysyl-Proline,NA,NA,NA
EX_CE5868[e],-0.3695840716928284,0,-260.1551516348571,-565.1893231896937,Exchange/demand reaction,Exchange of N-Acetyl-Seryl-Aspartate,NA,NA,NA
EX_CE5869[e],-0.3695840716928284,0,-260.1551516348571,-565.1893231896937,Exchange/demand reaction,Exchange of Lysyl-Proline,NA,NA,NA
EX_CE5854[e],-0.6694935759105,0,428.2586437201023,84.78153792485045,Exchange/demand reaction,Exchange of Gama-Cehc-Glucuronide,NA,NA,NA
EX_CE1926[e],0.6694935759105,0,-428.2586437201023,-84.78153792485045,Exchange/demand reaction,Exchange of Gama-Carboxyethyl-Hydroxychroman,NA,NA,NA
EX_CE0074[e],-0.6334519670564562,0,-2.5618810826417238,-11.416538400713184,Exchange/demand reaction,Exchange of Alloxan,NA,NA,NA
EX_CE5853[e],-0.34018468212319164,0,549.4806926438779,270.52672868160903,Exchange/demand reaction,Exchange of Alpha-Cehc-Glucuronide,NA,NA,NA
EX_CE1925[e],0.34018468212319164,0,-549.4806926438779,-270.52672868160903,Exchange/demand reaction,Exchange of 3'-Carboxy-Alpha-Chromanol,NA,NA,NA
EX_C04849[e],-0.9833299189851944,0,612.4511828456044,5.147711804233605,Exchange/demand reaction,"Exchange of (5Z, 9E, 14Z)- (8Xi, 11R, 12S)-11, 12-Epoxy-8-Hydroxyicosa-5, 9, 14-Trienoate",NA,NA,NA
CITt4_4,0.9999994761385476,0,-8.560086107730866,-2.2421501576900483e-6,"Transport, extracellular",Citrate Transport via Sodium Symport,284111.1,NA,"PMID:12177002,PMID:12445824"
INSTt4_2,1,0,-199.4916748155389,0,"Transport, extracellular",Inositol Transport via Sodium Symport,115584.1,NA,"PMID:12039040,PMID:12133831"
HSD17B3r,0.5846640438750904,0,55.60528415076435,212.15522793955617,Steroid metabolism,Testicular 17-Beta-Hydroxysteroid Dehydrogenase,3293.1,NA,PMID:12429500
2MB2COAc,-0.5482422059924582,0,383.4535796270371,111.88697903088257,Fatty acid oxidation,Transport of 2-Methylcrotonoyl Coenzyme A into Cytosol,1622.1,NA,"PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684"
ADPCOACROT,-1.530499236031923,0,7.413437639969347,-1.5541688171149588,Fatty acid oxidation,Production of Adipoyl Carnitine,54677.1,NA,"PMID: 15060085, Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90, PMID: 20560540"
sink_c101coa[c],-0.9120325204677745,0,-5.274335288783441,-114.64123616626263,Fatty acid oxidation,Sink for Decenoyl Coenzyme A,NA,NA,NA
C101CPT1,0.9120325204677745,0,5.274335288783441,114.64123616626263,Fatty acid oxidation,Production of Decenoylcarnitine,1374.1 or 1375.1 or 126129.1,NA,PMID: 7551818
C101CRNe,0.9120325204685349,0,5.274335288735759,114.64123616626263,Fatty acid oxidation,Transport of Decenoyl Carnitine into Extra Cellular Space,NA,NA,"Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75"
C12OHc,-0.43135673555000276,0,44.11446241825116,17.525604411490004,Fatty acid oxidation,Production of 3-Ohdodecanoylcarnitinec,1374.1 or 1375.1 or 126129.1,NA,"clinical chemistry 46:2, 149-155(2000), Biochemistry 2005,  44, 5234-5245"
C140CPT1,0.8590766442367311,0,2.976347092383355,39.26430317119956,Fatty acid oxidation,Production of Myristoylcarnitine,1374.1 or 1375.1 or 126129.1,NA,"PMID: 19137688, PMID: 15653102, PMID: 12403251"
C141ACBP,0.4973130223899015,0,5.708002644938503,17.001965582509108,Fatty acid oxidation,Transport of 3-Hydroxytetradecenoyl Coenzyme A from Mitochondria into Cytosol,1622.1,NA,"PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684"
C141OHc,0.4973130223899015,0,5.708002644938503,17.001965582509108,Fatty acid oxidation,Production of 3-Hydroxytetradecenoyl Carnitine,1374.1 or 1375.1 or 126129.1,NA,PMID: 21281499
C141OHe,0.4973130223899015,0,5.708002644938503,17.001965582509108,Fatty acid oxidation,Excretion of 3-Hydroxy Tetradecenoyl-7-Carnitine,NA,NA,PMID: 21281499
C142ACBP,-0.5409911993839884,0,7.911657387041963,2.3566133080854974,Fatty acid oxidation,Transport of 3-Hydroxytetradeca Dienoyl Coenzyme A from Mitochondria into Cytosol,1622.1,NA,"PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684"
C142OHc,-0.5409911993839884,0,7.911657387041963,2.3566133080854974,Fatty acid oxidation,Production of 3-Hydroxytetradeca Dienoyl Carnitine,1374.1 or 1375.1 or 126129.1,NA,PMID: 21281499
C142OHe,-0.5409911993839884,0,7.911657387041963,2.3566133080854974,Fatty acid oxidation,"Excretion of 3-Hydroxy Trans5,8Tetradecadienoyl Carnitine",NA,NA,PMID: 21281499
C182OHc,-0.8133154515470387,0,66.95611332039088,6.893269326480581,Fatty acid oxidation,Production of 3-Hydroxyoctadecadienoylcarnitine,1374.1 or 1375.1 or 126129.1,NA,"Biochemistry 2005, 44, 5234-5245"
C2tcx,0.7955356743306966,0,-17.834873709542865,-2.03092340550581,"Transport, peroxisomal",Transport of Acetylcarnitine from Peroxisomes to Cytosol,788.1,NA,"biochemical and biophysical research communications 263,213-218(1999),biochimica et biophysica acta 1546(2001)21-43"
C3DCe,-0.5061665811408312,0,67.60935756445565,22.16737551542134,Fatty acid oxidation,Transport of Malonyl Carnitine into Extra Cellular Space,NA,NA,"Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75"
C40CPT1,0.8289852885643388,0,-47.227295323146876,-4.415870555150509,Fatty acid oxidation,Production of Butyrylcarnitine,1374.1 or 1375.1 or 126129.1,NA,"PMID: 20591710, PMID: 18175080"
C4CRNCPT2,0.7486327817103157,0,-51.916138908125276,-7.462982255721092,Fatty acid oxidation,Transport of Butyryl Carnitine in the Mitochondrial Matrix for Final Hydrolysis,1376.1,NA,"Biochemica et Biophysica Acta 1486(2000) 1-17, Eur. J. Biochem. 244, 1-14 (1997) FEBS 1997, Biochemica et Biophysica Acta 1546(2001) 21-43."
C4CRNe,1,0,NA,7.3155010005833345,Fatty acid oxidation,Transport of Butyryl Carnitine into the Extra Cellular Space,NA,NA,"Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75"
C4DCe,1,0,NA,49.10847942338549,Fatty acid oxidation,Transport of Succinyl Carnitine into the Extra Cellular Space,NA,NA,"Vianey-Saban C, Guffon N, Delolne F, Guibaud P, Mathieu M, Divry P. (1997). Journal of Inherited Metabolic Disease 20: 411-4"
C4tcx,21.303696191028873,0,-4.688843670987577,4.268389264612229,"Transport, peroxisomal",Transport of Bytyrylcarnitine from Peroxisomes,788.1,NA,biochimica et biophysica acta 1546(2001)21-43
C4tmc,-3.4340825556755643,0,20.921630031848046,-11.484895478916167,"Transport, mitochondrial",Transport of Bytyrylcarnitine into Mitochondrial Matrix,788.1,NA,biochimica et biophysica acta 1546(2001)21-43
C4x,21.30369619139581,0,-4.6888436709816155,4.268389264613719,"Transport, peroxisomal",Esterification of Butyrylcoa to Butyrylcarnitine for Transport,54677.1,NA,"PMID: 11356164, the journal of biological chemistry volume280,no.1,issue of january,pp.738-744,2005"
C51CPT1,-0.5482422059924582,0,383.4535796270371,111.88697903088257,Fatty acid oxidation,Production of Tiglylcarnitine,1374.1 or 1375.1 or 126129.1,NA,"PMID: 8930414, PMID: 14518824"
C5DCe,-0.4044106845252181,0,30.551180810183844,12.95629338780992,Fatty acid oxidation,Transport of Glutaryl Carnitine into the Extra Cellular Fluid,NA,NA,"Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75"
C60CPT1,1.217823200882603,0,-2.7511418495604776,28.011461580544694,Fatty acid oxidation,Production of Hexanoylcarnitine,1374.1 or 1375.1 or 126129.1,NA,"PMID: 8214594, PMID: 8496747, PMID: 8491807"
C6COAt,-1.2178232008826024,0,2.7511418495604776,-28.01146158054474,"Transport, peroxisomal",Esterification of Of Hexanoylcoa for Transport into Cytosol,54677.1,NA,"the journal of biological chemistry,vol 280, no1,issue of january 7,pp 738-744,2005"
C6CRNtcx,-1.217823200882603,0,2.7511418495604776,-28.011461580544694,"Transport, peroxisomal",Transport of Hexanoylcarnitine into Cytosol,788.1,NA,biochimica et biophysica acta 1546(2001)21-43
C6DCCACT,-1.530499236031923,0,7.413437639969347,-1.5541688171149588,Fatty acid oxidation,Transport of Adipoyl Carnitine into Cytosol,788.1,NA,"Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90. doi:10.1006/mgme.2000.3055,doi:10.1006/bbrc.1999.1340,biochimica et biophysica acta 1546 (2001) 21-43"
